Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales,DayOfWeek,is_holiday
2022-04-06,1,pharmacy,0,0,0,0,0,0,2,0
2022-04-07,1,pharmacy,1,0,1,0,91,0,3,0
2022-04-08,1,pharmacy,1,1,0,0,79,732,4,0
2022-04-09,1,pharmacy,1,0,0,0,99,38,5,0
2022-04-10,1,supermarket,1,0,0,0,91,178,6,0
2022-04-11,1,supermarket,0,0,0,0,0,0,0,0
2022-04-12,1,pharmacy,1,0,0,0,112,17,1,0
2022-04-13,1,convenience,1,1,1,0,117,990,2,0
2022-04-14,1,pharmacy,1,0,0,0,91,0,3,0
2022-04-15,1,supermarket,1,0,0,0,97,2,4,0
2022-04-16,1,supermarket,1,0,0,0,109,0,5,0
2022-04-17,1,convenience,1,0,0,0,110,112,6,0
2022-04-18,1,supermarket,1,1,0,0,106,1214,0,0
2022-04-19,1,pharmacy,1,0,0,0,105,0,1,0
2022-04-20,1,convenience,1,0,0,0,96,225,2,0
2022-04-21,1,pharmacy,1,1,1,0,105,1284,3,0
2022-04-22,1,pharmacy,1,0,0,0,87,0,4,0
2022-04-23,1,convenience,1,1,0,0,93,748,5,0
2022-04-24,1,pharmacy,1,0,0,0,93,0,6,0
2022-04-25,1,supermarket,1,1,0,0,134,1591,0,0
2022-04-26,1,pharmacy,1,0,0,0,112,0,1,0
2022-04-27,1,convenience,1,0,0,0,113,133,2,0
2022-04-28,1,convenience,1,0,1,0,123,21,3,0
2022-04-29,1,convenience,1,1,0,0,102,914,4,0
2022-04-30,1,pharmacy,1,1,0,0,101,1050,5,0
2022-05-01,1,convenience,1,0,0,0,107,0,6,0
2022-05-02,1,convenience,1,1,0,0,103,864,0,0
2022-05-03,1,pharmacy,0,0,0,0,0,0,1,0
2022-05-04,1,supermarket,1,1,0,0,106,1146,2,0
2022-05-05,1,pharmacy,1,1,0,0,78,965,3,0
2022-05-06,1,convenience,1,0,0,0,102,93,4,0
2022-05-07,1,convenience,1,1,0,0,122,1060,5,0
2022-05-08,1,pharmacy,1,0,0,0,94,131,6,0
2022-05-09,1,supermarket,1,0,1,0,112,59,0,0
2022-05-10,1,convenience,1,0,1,0,104,0,1,0
2022-05-11,1,convenience,1,1,0,0,82,592,2,0
2022-05-12,1,convenience,1,1,0,0,108,1002,3,0
2022-05-13,1,pharmacy,1,1,1,0,101,1158,4,0
2022-05-14,1,convenience,1,1,0,0,91,689,5,0
2022-05-15,1,supermarket,1,1,0,0,113,1303,6,0
2022-05-16,1,convenience,1,0,0,0,102,85,0,0
2022-05-17,1,convenience,0,0,0,0,0,0,1,0
2022-05-18,1,supermarket,1,0,0,0,109,8,2,0
2022-05-19,1,convenience,1,0,0,0,99,5,3,0
2022-05-20,1,pharmacy,1,0,0,0,113,0,4,0
2022-05-21,1,pharmacy,1,0,0,0,111,148,5,0
2022-05-22,1,pharmacy,1,1,0,0,110,1265,6,0
2022-05-23,1,supermarket,0,1,0,0,0,0,0,0
2022-05-24,1,convenience,1,0,0,0,115,78,1,0
2022-05-25,1,pharmacy,0,1,0,0,0,0,2,0
2022-05-26,1,supermarket,1,0,0,0,91,0,3,0
2022-05-27,1,convenience,1,1,0,0,96,819,4,0
2022-05-28,1,supermarket,1,0,0,0,92,0,5,0
2022-05-29,1,pharmacy,1,0,1,0,94,0,6,0
2022-05-30,1,pharmacy,0,1,0,0,0,0,0,1
2022-05-31,1,pharmacy,1,0,0,0,98,0,1,0
2022-06-01,1,supermarket,1,0,1,1,83,0,2,0
2022-06-02,1,supermarket,1,0,0,1,84,0,3,0
2022-06-03,1,pharmacy,1,0,0,1,88,54,4,0
2022-06-04,1,supermarket,1,1,0,1,94,951,5,0
2022-06-05,1,pharmacy,1,0,0,1,84,0,6,0
2022-06-06,1,pharmacy,0,1,0,1,0,0,0,0
2022-06-07,1,convenience,1,0,0,1,88,113,1,0
2022-06-08,1,supermarket,1,0,0,1,89,0,2,0
2022-06-09,1,pharmacy,1,0,1,1,98,101,3,0
2022-06-10,1,pharmacy,1,1,0,1,62,645,4,0
2022-06-11,1,supermarket,0,0,0,1,0,0,5,0
2022-06-12,1,convenience,1,0,0,1,97,0,6,0
2022-06-13,1,convenience,1,0,0,1,75,0,0,0
2022-06-14,1,pharmacy,1,0,0,1,102,16,1,0
2022-06-15,1,supermarket,1,1,0,1,67,677,2,0
2022-06-16,1,convenience,1,0,1,1,87,0,3,0
2022-06-17,1,supermarket,1,0,0,1,88,45,4,0
2022-06-18,1,supermarket,1,0,0,1,74,19,5,0
2022-06-19,1,pharmacy,1,0,1,1,102,0,6,1
2022-06-20,1,convenience,0,0,0,1,0,0,0,1
2022-06-21,1,pharmacy,1,0,0,1,86,0,1,0
2022-06-22,1,convenience,0,0,0,1,0,0,2,0
2022-06-23,1,convenience,1,0,0,1,76,0,3,0
2022-06-24,1,convenience,1,0,0,1,105,0,4,0
2022-06-25,1,convenience,1,1,1,1,89,641,5,0
2022-06-26,1,convenience,1,1,1,1,92,895,6,0
2022-06-27,1,supermarket,1,0,0,1,92,55,0,0
2022-06-28,1,pharmacy,1,0,0,1,82,0,1,0
2022-06-29,1,supermarket,1,1,0,1,74,905,2,0
2022-06-30,1,convenience,1,1,0,1,94,1010,3,0
2022-07-01,1,pharmacy,1,0,0,1,83,14,4,0
2022-07-02,1,convenience,1,1,0,1,92,626,5,0
2022-07-03,1,pharmacy,1,1,0,1,107,1119,6,0
2022-07-04,1,supermarket,1,0,0,1,92,12,0,1
2022-07-05,1,pharmacy,1,0,1,1,83,211,1,0
2022-07-06,1,pharmacy,1,1,0,1,92,891,2,0
2022-07-07,1,pharmacy,1,0,0,1,86,0,3,0
2022-07-08,1,pharmacy,1,1,0,1,90,883,4,0
2022-07-09,1,pharmacy,1,1,0,1,100,1187,5,0
2022-07-10,1,convenience,0,1,0,1,0,0,6,0
2022-07-11,1,pharmacy,1,0,1,1,88,0,0,0
2022-07-12,1,pharmacy,1,0,0,1,87,0,1,0
2022-07-13,1,supermarket,1,0,0,1,89,0,2,0
2022-07-14,1,pharmacy,1,1,0,1,101,1149,3,0
2022-07-15,1,supermarket,1,1,0,1,86,1050,4,0
2022-07-16,1,convenience,1,0,0,1,104,65,5,0
2022-07-17,1,pharmacy,1,0,0,1,96,0,6,0
2022-07-18,1,supermarket,1,1,0,1,87,1052,0,0
2022-07-19,1,supermarket,1,1,0,1,84,1009,1,0
2022-07-20,1,convenience,1,0,0,1,90,0,2,0
2022-07-21,1,pharmacy,1,0,0,1,73,56,3,0
2022-07-22,1,pharmacy,1,1,0,1,91,1085,4,0
2022-07-23,1,supermarket,0,1,0,1,0,0,5,0
2022-07-24,1,pharmacy,1,1,0,1,111,1171,6,0
2022-07-25,1,supermarket,1,0,1,1,82,0,0,0
2022-07-26,1,pharmacy,1,0,1,1,102,35,1,0
2022-07-27,1,supermarket,1,0,0,1,94,0,2,0
2022-07-28,1,pharmacy,1,1,0,1,72,807,3,0
2022-07-29,1,convenience,1,1,0,1,83,760,4,0
2022-07-30,1,pharmacy,0,1,0,1,0,0,5,0
2022-07-31,1,pharmacy,1,0,1,1,83,138,6,0
2022-08-01,1,convenience,1,1,0,1,88,488,0,0
2022-08-02,1,pharmacy,1,0,1,1,95,0,1,0
2022-08-03,1,convenience,1,0,0,1,73,0,2,0
2022-08-04,1,pharmacy,1,0,0,1,91,116,3,0
2022-08-05,1,supermarket,1,1,0,1,77,921,4,0
2022-08-06,1,supermarket,1,1,1,1,108,1411,5,0
2022-08-07,1,pharmacy,1,0,0,1,84,25,6,0
2022-08-08,1,pharmacy,1,0,0,1,102,0,0,0
2022-08-09,1,pharmacy,1,1,0,1,79,772,1,0
2022-08-10,1,supermarket,0,0,1,1,0,0,2,0
2022-08-11,1,pharmacy,1,1,0,1,70,826,3,0
2022-08-12,1,supermarket,0,0,0,1,0,0,4,0
2022-08-13,1,convenience,1,0,0,1,85,17,5,0
2022-08-14,1,supermarket,1,0,1,1,100,0,6,0
2022-08-15,1,supermarket,1,0,0,1,84,112,0,0
2022-08-16,1,convenience,1,0,0,1,99,14,1,0
2022-08-17,1,supermarket,1,0,0,1,80,4,2,0
2022-08-18,1,pharmacy,1,0,0,1,92,29,3,0
2022-08-19,1,pharmacy,0,0,0,1,0,0,4,0
2022-08-20,1,supermarket,1,1,0,1,84,972,5,0
2022-08-21,1,pharmacy,0,0,0,1,0,0,6,0
2022-08-22,1,supermarket,1,0,0,1,78,77,0,0
2022-08-23,1,pharmacy,1,1,0,1,96,1144,1,0
2022-08-24,1,pharmacy,1,0,0,1,89,0,2,0
2022-08-25,1,supermarket,1,0,1,1,85,12,3,0
2022-08-26,1,pharmacy,1,1,0,1,101,1050,4,0
2022-08-27,1,supermarket,1,1,0,1,111,1410,5,0
2022-08-28,1,pharmacy,1,1,0,1,111,1126,6,0
2022-08-29,1,pharmacy,0,0,0,1,0,0,0,0
2022-08-30,1,convenience,0,1,0,1,0,0,1,0
2022-08-31,1,convenience,1,0,1,1,84,12,2,0
2022-09-01,1,supermarket,1,0,0,0,105,30,3,0
2022-09-02,1,convenience,1,1,0,0,111,971,4,0
2022-09-03,1,supermarket,1,0,0,0,119,0,5,0
2022-09-04,1,convenience,1,1,0,0,92,760,6,0
2022-09-05,1,pharmacy,1,0,0,0,103,4,0,1
2022-09-06,1,supermarket,1,0,0,0,99,0,1,0
2022-09-07,1,supermarket,1,1,0,0,104,1296,2,0
2022-09-08,1,pharmacy,1,0,0,0,112,0,3,0
2022-09-09,1,supermarket,1,1,1,0,105,1066,4,0
2022-09-10,1,supermarket,1,1,0,0,118,1485,5,0
2022-09-11,1,convenience,1,1,0,0,97,841,6,0
2022-09-12,1,supermarket,1,0,0,0,110,34,0,0
2022-09-13,1,pharmacy,1,0,1,0,101,0,1,0
2022-09-14,1,convenience,1,1,0,0,94,902,2,0
2022-09-15,1,convenience,1,1,1,0,104,1071,3,0
2022-09-16,1,pharmacy,1,0,0,0,95,142,4,0
2022-09-17,1,pharmacy,1,1,0,0,112,1167,5,0
2022-09-18,1,convenience,1,0,0,0,102,0,6,0
2022-09-19,1,supermarket,1,1,0,0,108,1313,0,0
2022-09-20,1,convenience,1,0,0,0,96,187,1,0
2022-09-21,1,pharmacy,1,0,0,0,93,0,2,0
2022-09-22,1,convenience,1,0,0,0,100,0,3,0
2022-09-23,1,pharmacy,0,0,0,0,0,0,4,0
2022-09-24,1,convenience,1,1,1,0,103,860,5,0
2022-09-25,1,supermarket,1,0,0,0,99,65,6,0
2022-09-26,1,convenience,1,1,0,0,89,742,0,0
2022-09-27,1,convenience,1,0,1,0,106,35,1,0
2022-09-28,1,pharmacy,1,0,0,0,94,0,2,0
2022-09-29,1,pharmacy,1,0,0,0,104,0,3,0
2022-09-30,1,pharmacy,1,0,0,0,102,14,4,0
2022-10-01,1,convenience,1,0,1,0,75,0,5,0
2022-10-02,1,supermarket,0,0,0,0,0,0,6,0
2022-10-03,1,pharmacy,0,1,0,0,0,0,0,0
2022-10-04,1,pharmacy,1,0,0,0,94,0,1,0
2022-10-05,1,convenience,1,0,0,0,102,29,2,0
2022-10-06,1,pharmacy,1,1,0,0,133,1490,3,0
2022-10-07,1,supermarket,1,0,0,0,96,0,4,0
2022-10-08,1,supermarket,1,0,0,0,107,0,5,0
2022-10-09,1,pharmacy,1,0,1,0,104,0,6,0
2022-10-10,1,pharmacy,1,0,0,0,95,9,0,1
2022-10-11,1,convenience,1,0,0,0,87,0,1,0
2022-10-12,1,supermarket,0,0,0,0,0,0,2,0
2022-10-13,1,supermarket,1,1,0,0,102,1275,3,0
2022-10-14,1,pharmacy,1,1,0,0,107,1083,4,0
2022-10-15,1,convenience,1,0,0,0,92,0,5,0
2022-10-16,1,supermarket,1,1,0,0,117,1306,6,0
2022-10-17,1,supermarket,1,0,0,0,89,12,0,0
2022-10-18,1,convenience,1,0,0,0,90,0,1,0
2022-10-19,1,convenience,1,0,0,0,90,0,2,0
2022-10-20,1,supermarket,1,0,1,0,114,209,3,0
2022-10-21,1,supermarket,1,0,0,0,87,0,4,0
2022-10-22,1,convenience,1,0,0,0,91,0,5,0
2022-10-23,1,supermarket,1,1,0,0,117,1336,6,0
2022-10-24,1,pharmacy,1,1,0,0,104,1101,0,0
2022-10-25,1,pharmacy,1,0,0,0,89,180,1,0
2022-10-26,1,convenience,1,1,0,0,111,1080,2,0
2022-10-27,1,convenience,1,1,1,0,86,1012,3,0
2022-10-28,1,convenience,1,0,0,0,110,39,4,0
2022-10-29,1,pharmacy,1,0,0,0,90,0,5,0
2022-10-30,1,supermarket,1,0,0,0,103,27,6,0
2022-10-31,1,pharmacy,1,0,0,0,89,54,0,0
2022-11-01,1,supermarket,1,0,0,0,88,61,1,0
2022-11-02,1,pharmacy,1,0,0,0,90,0,2,0
2022-11-03,1,supermarket,1,0,0,0,92,180,3,0
2022-11-04,1,pharmacy,1,0,0,0,97,0,4,0
2022-11-05,1,convenience,1,0,0,0,108,33,5,0
2022-11-06,1,pharmacy,1,0,0,0,81,0,6,0
2022-11-07,1,supermarket,1,0,0,0,98,0,0,0
2022-11-08,1,pharmacy,1,0,0,0,109,24,1,0
2022-11-09,1,pharmacy,0,0,0,0,0,0,2,0
2022-11-10,1,pharmacy,1,1,0,0,93,1063,3,0
2022-11-11,1,convenience,0,0,0,0,0,0,4,1
2022-11-12,1,pharmacy,1,0,0,0,107,0,5,0
2022-11-13,1,convenience,1,0,0,0,121,92,6,0
2022-11-14,1,convenience,1,1,0,0,128,1111,0,0
2022-11-15,1,pharmacy,1,1,0,0,94,1087,1,0
2022-11-16,1,pharmacy,1,0,0,0,126,92,2,0
2022-11-17,1,pharmacy,0,0,0,0,0,0,3,0
2022-11-18,1,supermarket,1,0,0,0,71,0,4,0
2022-11-19,1,pharmacy,1,0,0,0,101,141,5,0
2022-11-20,1,convenience,1,1,0,0,93,1017,6,0
2022-11-21,1,pharmacy,1,0,0,0,89,81,0,0
2022-11-22,1,supermarket,1,0,1,0,111,0,1,0
2022-11-23,1,pharmacy,0,0,0,0,0,0,2,0
2022-11-24,1,supermarket,1,0,0,0,98,0,3,1
2022-11-25,1,supermarket,0,1,0,0,0,0,4,0
2022-11-26,1,pharmacy,1,0,0,0,105,119,5,0
2022-11-27,1,convenience,1,1,0,0,106,1018,6,0
2022-11-28,1,supermarket,1,0,0,0,97,0,0,0
2022-11-29,1,pharmacy,1,0,0,0,119,20,1,0
2022-11-30,1,pharmacy,1,0,0,0,110,118,2,0
2022-12-01,1,convenience,1,0,0,0,100,0,3,0
2022-12-02,1,supermarket,1,0,0,0,102,97,4,0
2022-12-03,1,supermarket,1,0,1,0,99,0,5,0
2022-12-04,1,pharmacy,1,1,0,0,88,946,6,0
2022-12-05,1,pharmacy,1,0,0,0,91,54,0,0
2022-12-06,1,convenience,1,0,0,0,119,0,1,0
2022-12-07,1,convenience,1,0,0,0,104,117,2,0
2022-12-08,1,supermarket,1,0,0,0,79,0,3,0
2022-12-09,1,supermarket,1,1,1,0,104,1329,4,0
2022-12-10,1,pharmacy,1,0,0,0,99,5,5,0
2022-12-11,1,supermarket,1,1,1,0,97,1078,6,0
2022-12-12,1,convenience,1,0,0,0,114,43,0,0
2022-12-13,1,convenience,1,1,0,0,113,1009,1,0
2022-12-14,1,pharmacy,1,1,0,0,101,1258,2,0
2022-12-15,1,convenience,1,1,0,0,93,895,3,0
2022-12-16,1,convenience,1,0,0,0,84,41,4,0
2022-12-17,1,convenience,1,0,0,0,125,0,5,0
2022-12-18,1,convenience,1,0,1,0,91,14,6,0
2022-12-19,1,pharmacy,1,0,0,0,99,0,0,0
2022-12-20,1,pharmacy,1,0,0,0,109,0,1,0
2022-12-21,1,supermarket,1,1,0,0,108,1420,2,0
2022-12-22,1,convenience,1,0,0,0,102,0,3,0
2022-12-23,1,supermarket,1,1,0,0,111,1187,4,0
2022-12-24,1,pharmacy,1,0,0,0,108,49,5,0
2022-12-25,1,pharmacy,1,1,0,0,107,1255,6,1
2022-12-26,1,pharmacy,1,0,0,0,90,158,0,1
2022-12-27,1,pharmacy,1,0,1,0,117,86,1,0
2022-12-28,1,pharmacy,1,1,0,0,86,918,2,0
2022-12-29,1,pharmacy,1,0,0,0,121,26,3,0
2022-12-30,1,pharmacy,0,1,0,0,0,0,4,0
2022-12-31,1,convenience,1,0,0,0,115,43,5,0
2023-01-01,1,supermarket,1,0,0,0,86,0,6,1
2023-01-02,1,pharmacy,1,1,0,0,125,1317,0,1
2023-01-03,1,convenience,1,0,0,0,96,47,1,0
2023-01-04,1,convenience,1,1,0,0,88,901,2,0
2023-01-05,1,supermarket,1,0,0,0,115,0,3,0
2023-01-06,1,pharmacy,0,1,0,0,0,0,4,0
2023-01-07,1,supermarket,1,0,0,0,105,0,5,0
2023-01-08,1,pharmacy,1,0,0,0,93,0,6,0
2023-01-09,1,convenience,1,0,0,0,112,85,0,0
2023-01-10,1,convenience,1,0,0,0,91,0,1,0
2023-01-11,1,convenience,1,0,0,0,82,86,2,0
2023-01-12,1,convenience,1,0,0,0,100,141,3,0
2023-01-13,1,supermarket,1,0,0,0,110,0,4,0
2023-01-14,1,pharmacy,1,0,0,0,102,0,5,0
2023-01-15,1,pharmacy,1,0,0,0,88,15,6,0
2023-01-16,1,supermarket,1,0,0,0,93,0,0,1
2023-01-17,1,pharmacy,1,0,0,0,103,0,1,0
2023-01-18,1,convenience,1,0,0,0,114,0,2,0
2023-01-19,1,pharmacy,1,0,0,0,108,85,3,0
2023-01-20,1,convenience,1,1,1,0,102,1084,4,0
2023-01-21,1,supermarket,1,0,0,0,111,0,5,0
2023-01-22,1,pharmacy,1,1,0,0,94,869,6,0
2023-01-23,1,supermarket,1,0,0,0,103,92,0,0
2023-01-24,1,pharmacy,1,1,1,0,68,706,1,0
2023-01-25,1,convenience,1,0,0,0,98,0,2,0
2023-01-26,1,supermarket,1,0,1,0,117,0,3,0
2023-01-27,1,pharmacy,1,1,0,0,104,1021,4,0
2023-01-28,1,convenience,1,1,1,0,95,903,5,0
2023-01-29,1,supermarket,1,0,1,0,111,0,6,0
2023-01-30,1,supermarket,1,0,0,0,90,0,0,0
2023-01-31,1,pharmacy,1,0,0,0,90,0,1,0
2023-02-01,1,pharmacy,0,0,0,0,0,0,2,0
2023-02-02,1,pharmacy,1,1,1,0,76,654,3,0
2023-02-03,1,convenience,1,0,1,0,88,208,4,0
2023-02-04,1,pharmacy,1,0,0,0,108,0,5,0
2023-02-05,1,supermarket,1,0,0,0,103,0,6,0
2023-02-06,1,supermarket,1,0,0,0,81,0,0,0
2023-02-07,1,pharmacy,1,0,0,0,110,59,1,0
2023-02-08,1,pharmacy,0,1,0,0,0,0,2,0
2023-02-09,1,supermarket,1,0,0,0,103,16,3,0
2023-02-10,1,convenience,1,1,1,0,90,818,4,0
2023-02-11,1,pharmacy,1,0,0,0,106,0,5,0
2023-02-12,1,pharmacy,1,0,0,0,97,148,6,0
2023-02-13,1,supermarket,0,0,0,0,0,0,0,0
2023-02-14,1,pharmacy,1,0,1,0,90,32,1,0
2023-02-15,1,convenience,1,1,0,0,105,946,2,0
2023-02-16,1,supermarket,1,0,0,0,108,53,3,0
2023-02-17,1,pharmacy,1,0,0,0,88,0,4,0
2023-02-18,1,supermarket,1,0,0,0,86,93,5,0
2023-02-19,1,pharmacy,1,0,0,0,94,80,6,0
2023-02-20,1,pharmacy,1,1,0,0,115,1255,0,1
2023-02-21,1,pharmacy,1,0,0,0,103,0,1,0
2023-02-22,1,convenience,1,1,0,0,87,567,2,0
2023-02-23,1,convenience,1,0,1,0,90,0,3,0
2023-02-24,1,supermarket,1,0,0,0,89,54,4,0
2023-02-25,1,pharmacy,1,0,0,0,96,90,5,0
2023-02-26,1,pharmacy,1,1,0,0,95,1152,6,0
2023-02-27,1,convenience,1,1,0,0,78,567,0,0
2023-02-28,1,pharmacy,1,0,0,0,105,229,1,0
2023-03-01,1,convenience,1,0,0,0,81,100,2,0
2023-03-02,1,pharmacy,1,0,0,0,91,0,3,0
2023-03-03,1,supermarket,0,0,0,0,0,0,4,0
2023-03-04,1,pharmacy,1,0,0,0,106,0,5,0
2023-03-05,1,pharmacy,1,0,1,0,94,0,6,0
2023-03-06,1,convenience,1,0,0,0,108,53,0,0
2023-03-07,1,pharmacy,1,0,0,0,103,6,1,0
2023-03-08,1,pharmacy,1,0,0,0,92,174,2,0
2023-03-09,1,convenience,1,1,0,0,147,1175,3,0
2023-03-10,1,supermarket,1,0,0,0,77,0,4,0
2023-03-11,1,supermarket,1,1,1,0,91,978,5,0
2023-03-12,1,convenience,1,0,0,0,95,153,6,0
2023-03-13,1,convenience,1,0,0,0,117,26,0,0
2023-03-14,1,convenience,1,0,0,0,101,0,1,0
2023-03-15,1,convenience,1,0,0,0,79,0,2,0
2023-03-16,1,convenience,1,0,0,0,96,0,3,0
2023-03-17,1,supermarket,1,0,0,0,99,119,4,0
2023-03-18,1,supermarket,1,1,0,0,98,1193,5,0
2023-03-19,1,convenience,1,0,0,0,96,24,6,0
2023-03-20,1,pharmacy,1,1,1,0,105,1213,0,0
2023-03-21,1,convenience,1,0,0,0,118,0,1,0
2023-03-22,1,pharmacy,1,0,0,0,97,199,2,0
2023-03-23,1,convenience,1,0,0,0,90,156,3,0
2023-03-24,1,convenience,1,1,0,0,92,824,4,0
2023-03-25,1,supermarket,1,0,0,0,101,0,5,0
2023-03-26,1,pharmacy,0,1,0,0,0,0,6,0
2023-03-27,1,pharmacy,1,0,0,0,86,112,0,0
2023-03-28,1,supermarket,1,1,0,0,99,1363,1,0
2023-03-29,1,supermarket,1,0,0,0,113,64,2,0
2023-03-30,1,supermarket,1,0,0,0,108,13,3,0
2023-03-31,1,supermarket,1,0,0,0,92,13,4,0
2023-04-01,1,pharmacy,1,0,0,0,97,0,5,0
2023-04-02,1,pharmacy,1,0,1,0,89,0,6,0
2023-04-03,1,convenience,0,0,0,0,0,0,0,0
2023-04-04,1,convenience,1,0,0,0,97,0,1,0
2023-04-05,1,supermarket,1,0,0,0,90,17,2,0
2023-04-06,1,supermarket,1,0,0,0,112,0,3,0
2023-04-07,1,supermarket,1,0,0,0,101,157,4,0
2023-04-08,1,convenience,1,0,0,0,79,0,5,0
2023-04-09,1,convenience,1,1,1,0,102,891,6,0
2023-04-10,1,convenience,0,1,0,0,0,0,0,0
2023-04-11,1,convenience,1,0,0,0,105,0,1,0
2023-04-12,1,convenience,1,1,0,0,91,898,2,0
2023-04-13,1,convenience,1,0,0,0,90,0,3,0
2023-04-14,1,convenience,1,0,0,0,118,2,4,0
2023-04-15,1,supermarket,1,0,0,0,114,79,5,0
2023-04-16,1,supermarket,1,1,0,0,92,1104,6,0
2023-04-17,1,supermarket,1,0,0,0,121,65,0,0
2023-04-18,1,supermarket,1,1,1,0,102,1179,1,0
2023-04-19,1,convenience,1,1,1,0,119,1106,2,0
2023-04-20,1,pharmacy,1,0,0,0,107,130,3,0
2023-04-21,1,convenience,1,0,0,0,97,60,4,0
2023-04-22,1,pharmacy,1,0,0,0,104,0,5,0
2023-04-23,1,supermarket,1,0,0,0,90,55,6,0
2023-04-24,1,convenience,1,0,0,0,95,0,0,0
2023-04-25,1,supermarket,1,0,0,0,103,0,1,0
2023-04-26,1,convenience,1,0,0,0,108,49,2,0
2023-04-27,1,supermarket,1,0,1,0,105,0,3,0
2023-04-28,1,pharmacy,1,0,0,0,107,0,4,0
2023-04-29,1,pharmacy,1,0,0,0,83,0,5,0
2023-04-30,1,pharmacy,1,0,0,0,96,0,6,0
2023-05-01,1,convenience,1,0,0,0,105,0,0,0
2023-05-02,1,pharmacy,0,0,0,0,0,0,1,0
2023-05-03,1,convenience,1,1,0,0,117,1151,2,0
2023-05-04,1,pharmacy,1,0,0,0,99,90,3,0
2023-05-05,1,pharmacy,1,0,0,0,95,0,4,0
2023-05-06,1,convenience,1,1,0,0,110,1031,5,0
2023-05-07,1,convenience,1,0,0,0,83,0,6,0
2023-05-08,1,pharmacy,1,1,0,0,80,753,0,0
2023-05-09,1,convenience,1,0,1,0,107,0,1,0
2023-05-10,1,pharmacy,1,1,0,0,93,741,2,0
2023-05-11,1,convenience,1,1,1,0,118,956,3,0
2023-05-12,1,supermarket,0,0,0,0,0,0,4,0
2023-05-13,1,supermarket,1,0,1,0,83,20,5,0
2023-05-14,1,supermarket,1,1,0,0,108,1325,6,0
2023-05-15,1,supermarket,1,1,0,0,100,1031,0,0
2023-05-16,1,supermarket,1,1,0,0,112,1426,1,0
2023-05-17,1,pharmacy,1,0,0,0,91,0,2,0
2023-05-18,1,supermarket,1,1,0,0,102,1117,3,0
2023-05-19,1,supermarket,1,0,0,0,106,0,4,0
2023-05-20,1,supermarket,1,0,0,0,103,0,5,0
2023-05-21,1,supermarket,1,0,0,0,86,0,6,0
2023-05-22,1,convenience,0,0,0,0,0,0,0,0
2023-05-23,1,pharmacy,1,0,0,0,104,0,1,0
2023-05-24,1,supermarket,1,0,0,0,103,0,2,0
2023-05-25,1,supermarket,1,0,0,0,99,58,3,0
2023-05-26,1,supermarket,1,0,1,0,104,14,4,0
2023-05-27,1,pharmacy,1,1,0,0,123,1202,5,0
2023-05-28,1,convenience,1,0,1,0,97,0,6,0
2023-05-29,1,pharmacy,1,0,0,0,89,0,0,1
2023-05-30,1,convenience,1,0,1,0,91,0,1,0
2023-05-31,1,supermarket,1,0,0,0,105,0,2,0
2023-06-01,1,supermarket,1,0,0,1,91,0,3,0
2023-06-02,1,pharmacy,1,0,0,1,96,146,4,0
2023-06-03,1,pharmacy,1,0,0,1,89,0,5,0
2023-06-04,1,convenience,1,1,0,1,83,794,6,0
2023-06-05,1,convenience,1,0,0,1,69,0,0,0
2023-06-06,1,pharmacy,1,0,0,1,81,81,1,0
2023-06-07,1,convenience,1,0,0,1,91,0,2,0
2023-06-08,1,pharmacy,1,0,0,1,83,97,3,0
2023-06-09,1,convenience,1,0,0,1,78,0,4,0
2023-06-10,1,pharmacy,1,0,0,1,84,9,5,0
2023-06-11,1,pharmacy,1,0,0,1,89,26,6,0
2023-06-12,1,pharmacy,0,0,0,1,0,0,0,0
2023-06-13,1,convenience,1,0,0,1,86,0,1,0
2023-06-14,1,convenience,1,0,0,1,101,0,2,0
2023-06-15,1,convenience,1,1,1,1,77,588,3,0
2023-06-16,1,pharmacy,1,0,0,1,92,48,4,0
2023-06-17,1,convenience,1,0,0,1,96,90,5,0
2023-06-18,1,convenience,1,0,0,1,104,0,6,0
2023-06-19,1,pharmacy,1,1,0,1,84,944,0,1
2023-06-20,1,supermarket,1,1,0,1,82,897,1,0
2023-06-21,1,pharmacy,1,0,0,1,95,174,2,0
2023-06-22,1,convenience,1,1,0,1,106,1010,3,0
2023-06-23,1,pharmacy,1,0,0,1,79,0,4,0
2023-06-24,1,supermarket,0,1,0,1,0,0,5,0
2023-06-25,1,pharmacy,0,0,0,1,0,0,6,0
2023-06-26,1,convenience,0,0,0,1,0,0,0,0
2023-06-27,1,supermarket,1,0,1,1,99,0,1,0
2023-06-28,1,convenience,0,0,0,1,0,0,2,0
2023-06-29,1,supermarket,1,0,0,1,89,81,3,0
2023-06-30,1,supermarket,1,0,0,1,95,0,4,0
2023-07-01,1,pharmacy,1,0,0,1,90,60,5,0
2023-07-02,1,pharmacy,1,0,0,1,105,0,6,0
2023-07-03,1,convenience,1,0,0,1,99,0,0,0
2023-07-04,1,pharmacy,1,1,1,1,81,878,1,1
2023-07-05,1,pharmacy,1,1,0,1,106,1226,2,0
2023-07-06,1,supermarket,1,1,0,1,97,1211,3,0
2023-07-07,1,pharmacy,1,1,0,1,98,1171,4,0
2023-07-08,1,supermarket,1,0,0,1,58,47,5,0
2023-07-09,1,supermarket,1,0,0,1,97,145,6,0
2023-07-10,1,supermarket,1,0,1,1,91,172,0,0
